Date,AAPL,negative,neutral,positive,AAPL_target
2015-03-06 09:30:00,31.975,0.0,0.9966666666666668,0.0,31.5566
2015-03-06 10:30:00,32.195,0.86,1.0,0.0,31.975
2015-03-06 11:30:00,31.9125,0.0,1.0,0.95,32.195
2015-03-06 12:30:00,31.9275,0.8566666666666666,0.0,0.0,31.9125
2015-03-06 13:30:00,31.7575,0.97,0.0,0.995,31.9275
2015-03-06 14:30:00,31.795,0.0,1.0,0.0,31.7575
2015-03-06 15:30:00,31.5933,0.0,0.99,0.57,31.795
2015-03-09 09:30:00,31.9025,0.67,0.975,0.0,31.5933
2015-03-09 10:30:00,31.9475,0.0,1.0,1.0,31.9025
2015-03-09 11:30:00,31.9575,0.0,1.0,1.0,31.9475
2015-03-09 12:30:00,31.82,0.0,1.0,1.0,31.9575
2015-03-09 13:30:00,32.0525,0.0,1.0,0.0,31.82
2015-03-09 14:30:00,31.7475,1.0,1.0,1.0,32.0525
2015-03-09 15:30:00,31.77,0.965,1.0,0.0,31.7475
2015-03-10 09:30:00,31.68,0.0,0.755,0.94,31.77
2015-03-10 10:30:00,31.275,1.0,1.0,1.0,31.68
2015-03-10 11:30:00,31.3225,0.0,0.985,1.0,31.275
2015-03-10 12:30:00,31.0273,0.0,0.87,0.65,31.3225
2015-03-10 13:30:00,31.1975,0.0,1.0,0.98,31.0273
2015-03-10 14:30:00,31.23,0.0,1.0,1.0,31.1975
2015-03-10 15:30:00,31.2075,0.99,1.0,0.0,31.23
2015-03-11 09:30:00,30.8675,0.98,0.0,0.0,31.2075
2015-03-11 10:30:00,30.6461,0.0,1.0,0.99,30.8675
2015-03-11 11:30:00,30.8325,0.0,0.84,1.0,30.6461
2015-03-11 12:30:00,30.8375,0.0,0.9966666666666668,0.0,30.8325
2015-03-11 13:30:00,30.8575,0.99,1.0,0.0,30.8375
2015-03-11 14:30:00,30.7607,0.96,0.975,0.0,30.8575
2015-03-11 15:30:00,30.64,1.0,0.975,0.0,30.7607
2015-03-12 09:30:00,30.6875,0.0,1.0,0.0,30.64
2015-03-12 10:30:00,31.0953,0.64,1.0,0.0,30.6875
2015-03-12 11:30:00,30.9975,0.0,0.99,0.77,31.0953
2015-03-12 12:30:00,31.05,1.0,1.0,0.0,30.9975
2015-03-12 13:30:00,31.0465,0.0,1.0,0.0,31.05
2015-03-12 14:30:00,31.1525,0.0,0.955,0.99,31.0465
2015-03-12 15:30:00,31.0775,0.97,0.995,0.0,31.1525
2015-03-13 09:30:00,31.0401,0.99,1.0,0.99,31.0775
2015-03-13 10:30:00,31.135,1.0,0.955,0.0,31.0401
2015-03-13 11:30:00,30.95,0.81,1.0,0.0,31.135
2015-03-13 12:30:00,30.895,1.0,1.0,0.0,30.95
2015-03-13 13:30:00,30.71,0.0,1.0,0.98,30.895
2015-03-13 14:30:00,30.81,0.0,1.0,1.0,30.71
2015-03-13 15:30:00,30.7675,1.0,1.0,0.99,30.81
2015-03-16 09:30:00,30.845,0.0,0.9566666666666668,0.0,30.7675
2015-03-16 10:30:00,31.0425,0.0,1.0,0.0,30.845
2015-03-16 11:30:00,31.1025,0.0,1.0,0.0,31.0425
2015-03-16 12:30:00,31.0375,0.0,1.0,1.0,31.1025
2015-03-16 13:30:00,31.0325,0.0,1.0,1.0,31.0375
2015-03-16 14:30:00,31.135,0.975,0.0,0.99,31.0325
2015-03-16 15:30:00,31.1875,0.98,1.0,0.59,31.135
2015-03-17 09:30:00,31.48,0.0,0.99,1.0,31.1875
2015-03-17 10:30:00,31.7625,0.0,0.9966666666666668,0.0,31.48
2015-03-17 11:30:00,31.6225,0.0,1.0,1.0,31.7625
2015-03-17 12:30:00,31.7175,0.97,1.0,0.0,31.6225
2015-03-17 13:30:00,31.8,0.0,1.0,1.0,31.7175
2015-03-17 14:30:00,31.755,0.0,0.9866666666666668,0.0,31.8
2015-03-17 15:30:00,31.7984,0.0,1.0,0.825,31.755
2015-03-18 09:30:00,31.6895,1.0,1.0,1.0,31.7984
2015-03-18 10:30:00,31.8825,0.92,0.0,0.97,31.6895
2015-03-18 11:30:00,31.8575,0.0,0.9833333333333334,0.0,31.8825
2015-03-18 12:30:00,31.7475,0.0,0.9733333333333332,0.0,31.8575
2015-03-18 13:30:00,31.6638,0.0,0.0,0.9866666666666668,31.7475
2015-03-18 14:30:00,32.1075,0.0,1.0,1.0,31.6638
2015-03-18 15:30:00,32.2168,0.0,1.0,1.0,32.1075
2015-03-19 09:30:00,32.28,0.99,1.0,0.0,32.2168
2015-03-19 10:30:00,32.07,0.0,0.94,0.99,32.28
2015-03-19 11:30:00,31.9675,0.0,1.0,0.0,32.07
2015-03-19 12:30:00,31.9825,0.0,1.0,1.0,31.9675
2015-03-19 13:30:00,32.0375,1.0,1.0,0.84,31.9825
2015-03-19 14:30:00,31.985,0.0,1.0,1.0,32.0375
2015-03-19 15:30:00,31.9866,1.0,1.0,0.96,31.985
2015-03-20 09:30:00,32.0488,0.82,1.0,0.0,31.9866
2015-03-20 10:30:00,31.985,0.99,0.95,0.0,32.0488
2015-03-20 11:30:00,31.9688,0.975,0.0,1.0,31.985
2015-03-20 12:30:00,31.9225,0.0,0.9866666666666668,0.0,31.9688
2015-03-20 13:30:00,32.0067,0.995,1.0,0.0,31.9225
2015-03-20 14:30:00,31.9888,0.0,1.0,1.0,32.0067
2015-03-20 15:30:00,31.9575,0.0,1.0,0.0,31.9888
2015-03-23 09:30:00,31.7,0.0,1.0,1.0,31.9575
2015-03-23 10:30:00,31.8,0.0,1.0,1.0,31.7
2015-03-23 11:30:00,31.77,1.0,1.0,1.0,31.8
2015-03-23 12:30:00,31.8508,0.99,0.995,0.0,31.77
2015-03-23 13:30:00,31.8988,0.0,1.0,1.0,31.8508
2015-03-23 14:30:00,31.93,0.0,1.0,0.0,31.8988
2015-03-23 15:30:00,31.8175,0.0,1.0,0.0,31.93
2015-03-24 09:30:00,31.695,0.0,1.0,1.0,31.8175
2015-03-24 10:30:00,31.95,0.0,0.9933333333333332,0.0,31.695
2015-03-24 11:30:00,31.9309,1.0,1.0,0.0,31.95
2015-03-24 12:30:00,31.85,0.95,0.995,0.0,31.9309
2015-03-24 13:30:00,31.8025,1.0,1.0,0.0,31.85
2015-03-24 14:30:00,31.7,0.0,1.0,1.0,31.8025
2015-03-24 15:30:00,31.735,0.0,1.0,0.78,31.7
2015-03-25 09:30:00,31.6075,0.98,0.0,1.0,31.735
2015-03-25 10:30:00,31.4625,0.0,1.0,0.0,31.6075
2015-03-25 11:30:00,31.2802,1.0,1.0,0.0,31.4625
2015-03-25 12:30:00,31.1375,0.0,1.0,0.0,31.2802
2015-03-25 13:30:00,31.125,0.0,1.0,1.0,31.1375
2015-03-25 14:30:00,31.1125,0.0,1.0,1.0,31.125
2015-03-25 15:30:00,30.9139,1.0,0.82,0.87,31.1125
2015-03-26 09:30:00,30.7425,1.0,1.0,0.0,30.9139
2015-03-26 10:30:00,30.915,0.99,1.0,0.0,30.7425
2015-03-26 11:30:00,31.1475,0.91,0.985,0.0,30.915
2015-03-26 12:30:00,31.1225,1.0,1.0,0.0,31.1475
2015-03-26 13:30:00,31.0313,0.0,1.0,1.0,31.1225
2015-03-26 14:30:00,31.1215,0.0,1.0,1.0,31.0313
2015-03-26 15:30:00,31.12,0.0,0.98,0.875,31.1215
2015-03-27 09:30:00,31.1013,0.0,0.99,1.0,31.12
2015-03-27 10:30:00,30.9175,0.0,0.995,1.0,31.1013
2015-03-27 11:30:00,30.9587,0.0,1.0,0.0,30.9175
2015-03-27 12:30:00,30.8625,0.0,0.99,0.97,30.9587
2015-03-27 13:30:00,30.8925,0.0,0.98,1.0,30.8625
2015-03-27 14:30:00,30.8265,0.8,1.0,0.0,30.8925
2015-03-27 15:30:00,30.7725,0.99,1.0,0.54,30.8265
2015-03-30 09:30:00,31.1075,0.0,0.9,0.97,30.7725
2015-03-30 10:30:00,31.3425,0.0,1.0,1.0,31.1075
2015-03-30 11:30:00,31.2438,0.0,0.845,1.0,31.3425
2015-03-30 12:30:00,31.3448,0.99,1.0,0.0,31.2438
2015-03-30 13:30:00,31.445,1.0,1.0,0.0,31.3448
2015-03-30 14:30:00,31.4575,0.0,1.0,1.0,31.445
2015-03-30 15:30:00,31.525,0.0,0.865,1.0,31.4575
2015-03-31 09:30:00,31.525,0.98,1.0,1.0,31.525
2015-03-31 10:30:00,31.26,0.0,1.0,1.0,31.525
2015-03-31 11:30:00,31.33,0.99,1.0,1.0,31.26
2015-03-31 12:30:00,31.3213,0.99,1.0,1.0,31.33
2015-03-31 13:30:00,31.345,0.0,1.0,0.99,31.3213
2015-03-31 14:30:00,31.3316,0.0,1.0,1.0,31.345
2015-03-31 15:30:00,31.15,0.99,1.0,0.0,31.3316
2015-04-01 09:30:00,31.1275,1.0,0.0,1.0,31.15
2015-04-01 10:30:00,30.8925,0.93,0.815,0.0,31.1275
2015-04-01 11:30:00,30.9925,0.0,1.0,0.39,30.8925
2015-04-01 12:30:00,31.02,0.0,1.0,0.0,30.9925
2015-04-01 13:30:00,31.04,1.0,0.0,1.0,31.02
2015-04-01 14:30:00,30.9825,0.0,1.0,0.96,31.04
2015-04-01 15:30:00,30.9588,0.0,1.0,0.8,30.9825
2015-04-02 09:30:00,31.2375,1.0,0.0,0.98,30.9588
2015-04-02 10:30:00,31.0875,0.99,1.0,0.96,31.2375
2015-04-02 11:30:00,31.16,0.0,0.9966666666666668,0.0,31.0875
2015-04-02 12:30:00,31.2275,1.0,0.0,0.86,31.16
2015-04-02 13:30:00,31.2111,0.0,0.9533333333333333,0.0,31.2275
2015-04-02 14:30:00,31.2325,1.0,1.0,0.97,31.2111
2015-04-02 15:30:00,31.2703,1.0,0.99,1.0,31.2325
2015-04-06 09:30:00,31.215,0.97,0.0,1.0,31.2703
2015-04-06 10:30:00,31.73,0.0,1.0,0.0,31.215
2015-04-06 11:30:00,31.7025,0.99,0.91,0.0,31.73
2015-04-06 12:30:00,31.79,0.99,0.99,0.0,31.7025
2015-04-06 13:30:00,31.83,0.0,1.0,0.0,31.79
2015-04-06 14:30:00,31.7925,0.0,1.0,0.0,31.83
2015-04-06 15:30:00,31.8575,0.0,1.0,0.0,31.7925
2015-04-07 09:30:00,32.005,0.96,1.0,0.0,31.8575
2015-04-07 10:30:00,31.8575,0.0,1.0,0.0,32.005
2015-04-07 11:30:00,31.76,0.0,1.0,1.0,31.8575
2015-04-07 12:30:00,31.7675,0.0,1.0,0.96,31.76
2015-04-07 13:30:00,31.6825,0.0,1.0,1.0,31.7675
2015-04-07 14:30:00,31.715,0.0,1.0,0.0,31.6825
2015-04-07 15:30:00,31.61,1.0,0.975,0.0,31.715
2015-04-08 09:30:00,31.3955,0.0,0.9333333333333332,0.0,31.61
2015-04-08 10:30:00,31.385,0.0,0.9966666666666668,0.0,31.3955
2015-04-08 11:30:00,31.3654,0.0,1.0,1.0,31.385
2015-04-08 12:30:00,31.425,0.0,1.0,0.0,31.3654
2015-04-08 13:30:00,31.3734,0.0,1.0,1.0,31.425
2015-04-08 14:30:00,31.4625,0.0,0.985,0.99,31.3734
2015-04-08 15:30:00,31.3238,0.0,1.0,1.0,31.4625
2015-04-09 09:30:00,31.55,0.91,0.0,1.0,31.3238
2015-04-09 10:30:00,31.365,1.0,1.0,0.8,31.55
2015-04-09 11:30:00,31.2775,0.0,1.0,0.93,31.365
2015-04-09 12:30:00,31.3725,0.0,1.0,1.0,31.2775
2015-04-09 13:30:00,31.315,1.0,1.0,0.0,31.3725
2015-04-09 14:30:00,31.331,1.0,0.0,1.0,31.315
2015-04-09 15:30:00,31.54,0.0,1.0,0.0,31.331
2015-04-10 09:30:00,31.4275,0.99,0.98,0.0,31.54
2015-04-10 10:30:00,31.6475,0.99,0.95,1.0,31.4275
2015-04-10 11:30:00,31.6975,0.92,1.0,0.0,31.6475
2015-04-10 12:30:00,31.6225,0.98,1.0,0.0,31.6975
2015-04-10 13:30:00,31.6733,1.0,1.0,1.0,31.6225
2015-04-10 14:30:00,31.7411,0.0,0.98,0.59,31.6733
2015-04-10 15:30:00,31.7525,0.0,1.0,0.99,31.7411
2015-04-13 09:30:00,32.09,0.0,1.0,0.99,31.7525
2015-04-13 10:30:00,32.0234,1.0,1.0,0.0,32.09
2015-04-13 11:30:00,31.89,0.95,0.92,1.0,32.0234
2015-04-13 12:30:00,31.84,0.0,1.0,1.0,31.89
2015-04-13 13:30:00,31.78,1.0,1.0,1.0,31.84
2015-04-13 14:30:00,31.73,1.0,1.0,0.0,31.78
2015-04-13 15:30:00,31.7285,0.0,1.0,1.0,31.73
2015-04-14 09:30:00,31.735,0.99,1.0,0.0,31.7285
2015-04-14 10:30:00,31.5225,1.0,1.0,1.0,31.735
2015-04-14 11:30:00,31.5775,0.99,1.0,0.0,31.5225
2015-04-14 12:30:00,31.6675,0.86,1.0,1.0,31.5775
2015-04-14 13:30:00,31.6075,1.0,0.0,1.0,31.6675
2015-04-14 14:30:00,31.5775,0.0,0.9966666666666668,0.0,31.6075
2015-04-14 15:30:00,31.5975,0.0,1.0,1.0,31.5775
2015-04-15 09:30:00,31.5861,1.0,1.0,0.51,31.5975
2015-04-15 10:30:00,31.6075,0.0,0.995,1.0,31.5861
2015-04-15 11:30:00,31.515,0.0,0.9433333333333334,0.0,31.6075
2015-04-15 12:30:00,31.5088,1.0,1.0,1.0,31.515
2015-04-15 13:30:00,31.6225,0.0,1.0,0.99,31.5088
2015-04-15 14:30:00,31.7128,0.96,1.0,0.0,31.6225
2015-04-15 15:30:00,31.715,0.0,0.99,1.0,31.7128
2015-04-16 09:30:00,31.6075,1.0,1.0,1.0,31.715
2015-04-16 10:30:00,31.625,0.0,1.0,0.0,31.6075
2015-04-16 11:30:00,31.6178,0.0,1.0,0.0,31.625
2015-04-16 12:30:00,31.6213,0.0,1.0,1.0,31.6178
2015-04-16 13:30:00,31.6038,0.0,1.0,0.0,31.6213
2015-04-16 14:30:00,31.6238,1.0,1.0,1.0,31.6038
2015-04-16 15:30:00,31.5913,0.0,1.0,1.0,31.6238
2015-04-17 09:30:00,31.47,0.0,0.9966666666666668,0.0,31.5913
2015-04-17 10:30:00,31.265,0.97,1.0,0.99,31.47
2015-04-17 11:30:00,31.3975,0.0,0.7849999999999999,1.0,31.265
2015-04-17 12:30:00,31.37,1.0,0.985,0.0,31.3975
2015-04-17 13:30:00,31.2775,0.0,1.0,0.98,31.37
2015-04-17 14:30:00,31.1656,1.0,0.985,0.0,31.2775
2015-04-17 15:30:00,31.2375,0.0,0.8333333333333334,0.0,31.1656
2015-04-20 09:30:00,31.3525,0.0,0.715,0.99,31.2375
2015-04-20 10:30:00,31.755,1.0,0.99,1.0,31.3525
2015-04-20 11:30:00,31.8849,1.0,0.845,0.0,31.755
2015-04-20 12:30:00,31.9575,0.995,0.0,1.0,31.8849
2015-04-20 13:30:00,31.9725,0.0,1.0,0.0,31.9575
2015-04-20 14:30:00,31.9734,1.0,0.0,1.0,31.9725
2015-04-20 15:30:00,31.855,0.0,1.0,0.96,31.9734
2015-04-21 09:30:00,31.9375,0.98,1.0,0.0,31.855
2015-04-21 10:30:00,31.745,1.0,0.995,0.0,31.9375
2015-04-21 11:30:00,31.735,0.0,0.99,0.0,31.745
2015-04-21 12:30:00,31.82,1.0,1.0,0.0,31.735
2015-04-21 13:30:00,31.865,0.0,1.0,0.0,31.82
2015-04-21 14:30:00,31.805,0.995,0.0,1.0,31.865
2015-04-21 15:30:00,31.7113,0.83,1.0,0.0,31.805
2015-04-22 09:30:00,31.7475,1.0,1.0,1.0,31.7113
2015-04-22 10:30:00,31.6575,1.0,1.0,0.62,31.7475
2015-04-22 11:30:00,31.7825,0.77,1.0,0.0,31.6575
2015-04-22 12:30:00,31.8925,0.0,1.0,0.94,31.7825
2015-04-22 13:30:00,31.9084,0.0,0.995,1.0,31.8925
2015-04-22 14:30:00,32.02,0.99,1.0,0.0,31.9084
2015-04-22 15:30:00,32.145,0.9933333333333332,0.0,0.0,32.02
2015-04-23 09:30:00,32.0825,0.0,1.0,0.0,32.145
2015-04-23 10:30:00,32.34,0.0,1.0,0.0,32.0825
2015-04-23 11:30:00,32.325,0.0,1.0,1.0,32.34
2015-04-23 12:30:00,32.39,0.0,0.8533333333333334,0.0,32.325
2015-04-23 13:30:00,32.44,0.0,1.0,1.0,32.39
2015-04-23 14:30:00,32.4875,0.6,0.0,0.95,32.44
2015-04-23 15:30:00,32.4775,1.0,1.0,0.0,32.4875
2015-04-24 09:30:00,32.49,0.0,1.0,1.0,32.4775
2015-04-24 10:30:00,32.4275,0.0,1.0,1.0,32.49
2015-04-24 11:30:00,32.4723,0.9,1.0,0.0,32.4275
2015-04-24 12:30:00,32.5863,0.0,1.0,1.0,32.4723
2015-04-24 13:30:00,32.5125,0.99,0.0,0.995,32.5863
2015-04-24 14:30:00,32.4825,0.0,1.0,1.0,32.5125
2015-04-24 15:30:00,32.5165,0.0,0.935,0.99,32.4825
2015-04-27 09:30:00,33.185,1.0,1.0,0.0,32.5165
2015-04-27 10:30:00,33.1799,0.99,0.55,0.96,33.185
2015-04-27 11:30:00,33.19,0.47,1.0,1.0,33.1799
2015-04-27 12:30:00,33.205,0.0,1.0,0.99,33.19
2015-04-27 13:30:00,33.1398,0.99,1.0,1.0,33.205
2015-04-27 14:30:00,32.92,1.0,1.0,0.0,33.1398
2015-04-27 15:30:00,33.0163,0.0,1.0,0.0,32.92
2015-04-28 09:30:00,33.405,0.0,0.95,0.0,33.0163
2015-04-28 10:30:00,32.7375,0.0,1.0,0.96,33.405
2015-04-28 11:30:00,32.9025,0.0,1.0,1.0,32.7375
2015-04-28 12:30:00,33.145,0.99,1.0,1.0,32.9025
2015-04-28 13:30:00,33.0798,0.0,1.0,1.0,33.145
2015-04-28 14:30:00,32.7825,0.0,0.8466666666666667,0.0,33.0798
2015-04-28 15:30:00,32.6975,0.99,1.0,0.0,32.7825
2015-04-29 09:30:00,32.735,0.0,0.0,1.0,32.6975
2015-04-29 10:30:00,32.54,0.0,0.8049999999999999,1.0,32.735
2015-04-29 11:30:00,32.4775,0.0,1.0,1.0,32.54
2015-04-29 12:30:00,32.1375,0.815,1.0,0.0,32.4775
2015-04-29 13:30:00,32.216,0.0,1.0,0.78,32.1375
2015-04-29 14:30:00,32.305,0.0,0.8633333333333333,0.0,32.216
2015-04-29 15:30:00,32.21,0.0,0.6,1.0,32.305
2015-04-30 09:30:00,31.89,1.0,1.0,0.0,32.21
2015-04-30 10:30:00,31.47,0.99,1.0,0.9,31.89
2015-04-30 11:30:00,31.5525,0.99,0.99,1.0,31.47
2015-04-30 12:30:00,31.47,0.53,1.0,0.0,31.5525
2015-04-30 13:30:00,31.4325,1.0,1.0,0.0,31.47
2015-04-30 14:30:00,31.3089,1.0,1.0,0.72,31.4325
2015-04-30 15:30:00,31.3484,0.0,1.0,1.0,31.3089
2015-05-01 09:30:00,31.4634,1.0,0.985,0.0,31.3484
2015-05-01 10:30:00,31.66,0.0,0.9966666666666668,0.0,31.4634
2015-05-01 11:30:00,31.64,1.0,1.0,0.61,31.66
2015-05-01 12:30:00,31.5466,0.0,0.99,0.4,31.64
2015-05-01 13:30:00,31.69,0.72,0.0,1.0,31.5466
2015-05-01 14:30:00,31.8938,1.0,1.0,0.0,31.69
2015-05-01 15:30:00,32.05,1.0,1.0,0.0,31.8938
2015-05-04 09:30:00,32.4975,0.0,0.8533333333333334,0.0,32.05
2015-05-04 10:30:00,32.4625,0.0,1.0,1.0,32.4975
2015-05-04 11:30:00,32.3725,0.97,1.0,1.0,32.4625
2015-05-04 12:30:00,32.255,0.0,1.0,1.0,32.3725
2015-05-04 13:30:00,32.1595,0.0,1.0,0.0,32.255
2015-05-04 14:30:00,32.2,0.81,0.0,1.0,32.1595
2015-05-04 15:30:00,32.1983,0.99,1.0,1.0,32.2
2015-05-05 09:30:00,32.0,0.0,1.0,1.0,32.1983
2015-05-05 10:30:00,31.7125,0.97,1.0,0.97,32.0
2015-05-05 11:30:00,31.5975,0.0,1.0,0.87,31.7125
2015-05-05 12:30:00,31.66,0.0,1.0,0.0,31.5975
2015-05-05 13:30:00,31.515,0.0,1.0,0.0,31.66
2015-05-05 14:30:00,31.5775,0.0,1.0,0.0,31.515
2015-05-05 15:30:00,31.61,1.0,0.98,0.8,31.5775
2015-05-06 09:30:00,31.5256,1.0,1.0,0.0,31.61
2015-05-06 10:30:00,30.9975,0.0,1.0,1.0,31.5256
2015-05-06 11:30:00,31.323,0.75,1.0,0.0,30.9975
2015-05-06 12:30:00,31.1425,1.0,0.915,0.0,31.323
2015-05-06 13:30:00,30.9938,0.56,0.985,0.0,31.1425
2015-05-06 14:30:00,30.9775,0.99,1.0,1.0,30.9938
2015-05-06 15:30:00,31.09,0.0,1.0,1.0,30.9775
2015-05-07 09:30:00,31.0425,0.99,0.975,0.0,31.09
2015-05-07 10:30:00,31.1728,0.0,1.0,0.0,31.0425
2015-05-07 11:30:00,31.2875,0.995,0.0,1.0,31.1728
2015-05-07 12:30:00,31.4125,0.0,0.8666666666666667,0.0,31.2875
2015-05-07 13:30:00,31.4025,0.8200000000000001,1.0,0.0,31.4125
2015-05-07 14:30:00,31.47,0.99,1.0,1.0,31.4025
2015-05-07 15:30:00,31.3693,1.0,1.0,0.91,31.47
2015-05-08 09:30:00,31.725,1.0,1.0,0.0,31.3693
2015-05-08 10:30:00,31.6825,1.0,1.0,0.0,31.725
2015-05-08 11:30:00,31.775,0.0,0.89,0.99,31.6825
2015-05-08 12:30:00,31.8225,1.0,1.0,1.0,31.775
2015-05-08 13:30:00,31.8553,0.0,1.0,1.0,31.8225
2015-05-08 14:30:00,31.7775,0.0,1.0,1.0,31.8553
2015-05-08 15:30:00,31.8425,0.0,1.0,0.0,31.7775
2015-05-11 09:30:00,31.82,0.0,1.0,1.0,31.8425
2015-05-11 10:30:00,31.4775,0.97,1.0,0.0,31.82
2015-05-11 11:30:00,31.5525,0.0,1.0,0.95,31.4775
2015-05-11 12:30:00,31.61,0.0,1.0,1.0,31.5525
2015-05-11 13:30:00,31.7225,0.99,0.98,0.0,31.61
2015-05-11 14:30:00,31.695,0.0,1.0,0.0,31.7225
2015-05-11 15:30:00,31.6213,0.0,0.83,0.89,31.695
2015-05-12 09:30:00,31.395,1.0,0.0,0.84,31.6213
2015-05-12 10:30:00,31.355,0.0,0.8333333333333334,0.0,31.395
2015-05-12 11:30:00,31.5825,0.0,0.99,1.0,31.355
2015-05-12 12:30:00,31.5125,1.0,1.0,0.99,31.5825
2015-05-12 13:30:00,31.65,1.0,0.0,0.995,31.5125
2015-05-12 14:30:00,31.655,0.99,1.0,0.0,31.65
2015-05-12 15:30:00,31.5528,0.99,0.835,0.0,31.655
2015-05-13 09:30:00,31.65,1.0,1.0,1.0,31.5528
2015-05-13 10:30:00,31.61,0.0,1.0,1.0,31.65
2015-05-13 11:30:00,31.6375,0.9,0.0,1.0,31.61
2015-05-13 12:30:00,31.5875,0.0,0.935,1.0,31.6375
2015-05-13 13:30:00,31.6959,0.0,0.9866666666666668,0.0,31.5875
2015-05-13 14:30:00,31.57,1.0,1.0,0.81,31.6959
2015-05-13 15:30:00,31.4875,0.98,1.0,0.0,31.57
2015-05-14 09:30:00,31.87,1.0,1.0,0.96,31.4875
2015-05-14 10:30:00,31.985,0.0,0.0,0.8433333333333334,31.87
2015-05-14 11:30:00,32.0875,0.0,0.0,0.9933333333333332,31.985
2015-05-14 12:30:00,32.09,0.0,1.0,0.0,32.0875
2015-05-14 13:30:00,32.1788,0.0,0.975,1.0,32.09
2015-05-14 14:30:00,32.1918,0.995,0.0,0.99,32.1788
2015-05-14 15:30:00,32.19,0.0,1.0,1.0,32.1918
2015-05-15 09:30:00,32.335,0.0,0.985,1.0,32.19
2015-05-15 10:30:00,32.095,0.0,0.995,1.0,32.335
2015-05-15 11:30:00,32.1065,0.92,1.0,0.0,32.095
2015-05-15 12:30:00,32.14,1.0,1.0,0.99,32.1065
2015-05-15 13:30:00,32.12,0.0,0.86,0.0,32.14
2015-05-15 14:30:00,32.165,0.945,0.0,1.0,32.12
2015-05-15 15:30:00,32.17,1.0,0.99,0.0,32.165
2015-05-18 09:30:00,32.28,1.0,1.0,0.84,32.17
2015-05-18 10:30:00,32.3157,0.0,1.0,1.0,32.28
2015-05-18 11:30:00,32.5751,0.9,1.0,0.0,32.3157
2015-05-18 12:30:00,32.5075,0.98,1.0,1.0,32.5751
2015-05-18 13:30:00,32.6433,1.0,1.0,1.0,32.5075
2015-05-18 14:30:00,32.5925,0.0,1.0,0.0,32.6433
2015-05-18 15:30:00,32.6063,0.94,1.0,0.0,32.5925
2015-05-19 09:30:00,32.6489,1.0,1.0,1.0,32.6063
2015-05-19 10:30:00,32.5675,1.0,1.0,0.0,32.6489
2015-05-19 11:30:00,32.575,0.96,0.58,0.0,32.5675
2015-05-19 12:30:00,32.55,0.0,1.0,0.99,32.575
2015-05-19 13:30:00,32.6375,0.0,0.58,0.995,32.55
2015-05-19 14:30:00,32.6483,1.0,1.0,1.0,32.6375
2015-05-19 15:30:00,32.4358,0.0,0.9433333333333334,0.0,32.6483
2015-05-20 09:30:00,32.4875,0.0,0.995,1.0,32.4358
2015-05-20 10:30:00,32.56,0.91,1.0,1.0,32.4875
2015-05-20 11:30:00,32.4552,0.0,1.0,0.0,32.56
2015-05-20 12:30:00,32.4725,0.91,1.0,0.0,32.4552
2015-05-20 13:30:00,32.4825,0.0,0.98,0.98,32.4725
2015-05-20 14:30:00,32.67,0.0,1.0,0.995,32.4825
2015-05-20 15:30:00,32.5475,0.99,1.0,0.0,32.67
2015-05-21 09:30:00,32.59,0.0,1.0,1.0,32.5475
2015-05-21 10:30:00,32.6887,0.99,0.98,1.0,32.59
2015-05-21 11:30:00,32.8075,0.0,1.0,1.0,32.6887
2015-05-21 12:30:00,32.86,1.0,0.97,1.0,32.8075
2015-05-21 13:30:00,32.8713,0.0,0.93,0.0,32.86
2015-05-21 14:30:00,32.8573,1.0,0.0,1.0,32.8713
2015-05-21 15:30:00,32.8473,0.0,0.9833333333333334,0.0,32.8573
2015-05-22 09:30:00,33.0025,0.0,1.0,0.995,32.8473
2015-05-22 10:30:00,33.165,0.0,0.9866666666666668,0.0,33.0025
2015-05-22 11:30:00,33.0913,0.68,1.0,0.0,33.165
2015-05-22 12:30:00,33.121,1.0,0.0,1.0,33.0913
2015-05-22 13:30:00,33.24,0.0,0.905,0.99,33.121
2015-05-22 14:30:00,33.135,0.0,1.0,0.955,33.24
2015-05-22 15:30:00,33.19,0.0,0.99,1.0,33.135
2015-05-26 09:30:00,33.0775,0.0,0.9733333333333332,0.0,33.19
2015-05-26 10:30:00,32.7273,0.0,0.0,0.9433333333333334,33.0775
2015-05-26 11:30:00,32.6784,1.0,1.0,0.0,32.7273
2015-05-26 12:30:00,32.6525,0.99,1.0,0.0,32.6784
2015-05-26 13:30:00,32.535,0.0,1.0,1.0,32.6525
2015-05-26 14:30:00,32.3925,0.99,1.0,0.0,32.535
2015-05-26 15:30:00,32.3925,0.0,1.0,1.0,32.3925
2015-05-27 09:30:00,32.6025,0.0,1.0,0.0,32.3925
2015-05-27 10:30:00,32.7828,0.0,1.0,0.0,32.6025
2015-05-27 11:30:00,32.8675,0.0,0.99,0.96,32.7828
2015-05-27 12:30:00,32.921,0.0,1.0,1.0,32.8675
2015-05-27 13:30:00,33.0398,0.0,1.0,0.965,32.921
2015-05-27 14:30:00,32.9875,0.95,0.0,1.0,33.0398
2015-05-27 15:30:00,33.0335,0.0,0.84,0.0,32.9875
2015-05-28 09:30:00,32.8825,1.0,1.0,0.0,33.0335
2015-05-28 10:30:00,32.88,0.99,0.87,0.0,32.8825
2015-05-28 11:30:00,32.9175,0.0,0.98,0.0,32.88
